OPTIONS	/api/products/	200	1	2020-06-26
GET	/api/products/	200	115	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	401	19	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	200	24	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	401	5	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	200	39	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	401	5	2020-06-26
GET	/api/products/	401	5	2020-06-26
OPTIONS	/api/products/	200	2	2020-06-26
GET	/api/products/	200	19	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	401	5	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	200	24	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	200	93	2020-06-26
OPTIONS	/api/products/	200	0	2020-06-26
GET	/api/products/	200	27	2020-06-26
