OPTIONS	/api/products/	200	2	2020-06-28
GET	/api/products/	200	268	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
POST	/api/products/	201	170	2020-06-28
POST	/api/products/	201	35	2020-06-28
OPTIONS	/api/products/88	200	0	2020-06-28
PUT	/api/products/88	200	58	2020-06-28
GET	/api/products/	401	31	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	57	2020-06-28
POST	/api/products/	201	161	2020-06-28
POST	/api/products/	201	31	2020-06-28
POST	/api/products/	201	24	2020-06-28
POST	/api/products/	201	120	2020-06-28
POST	/api/products/	400	59	2020-06-28
POST	/api/products/	400	22	2020-06-28
POST	/api/products/	400	24	2020-06-28
POST	/api/products/	201	19	2020-06-28
POST	/api/products/	201	597	2020-06-28
OPTIONS	/api/products/	200	1	2020-06-28
GET	/api/products/	200	45	2020-06-28
OPTIONS	/api/products/97	200	0	2020-06-28
DELETE	/api/products/97	204	83	2020-06-28
OPTIONS	/api/products/96	200	0	2020-06-28
DELETE	/api/products/96	204	44	2020-06-28
OPTIONS	/api/products/95	200	0	2020-06-28
DELETE	/api/products/95	204	45	2020-06-28
OPTIONS	/api/products/94	200	0	2020-06-28
DELETE	/api/products/94	204	52	2020-06-28
OPTIONS	/api/products/93	200	0	2020-06-28
DELETE	/api/products/93	204	47	2020-06-28
OPTIONS	/api/products/92	200	0	2020-06-28
DELETE	/api/products/92	204	38	2020-06-28
OPTIONS	/api/products/91	200	0	2020-06-28
DELETE	/api/products/91	204	39	2020-06-28
OPTIONS	/api/products/88	200	0	2020-06-28
DELETE	/api/products/88	204	44	2020-06-28
OPTIONS	/api/products/90	200	0	2020-06-28
DELETE	/api/products/90	204	33	2020-06-28
OPTIONS	/api/products/89	200	0	2020-06-28
DELETE	/api/products/89	204	36	2020-06-28
OPTIONS	/api/products/87	200	0	2020-06-28
DELETE	/api/products/87	204	24	2020-06-28
OPTIONS	/api/products/86	200	0	2020-06-28
DELETE	/api/products/86	204	47	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	31	2020-06-28
POST	/api/products/	201	59	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	14	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
POST	/api/products/	201	38	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	34	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
POST	/api/products/	201	33	2020-06-28
OPTIONS	/api/products/99	200	0	2020-06-28
DELETE	/api/products/99	204	46	2020-06-28
OPTIONS	/api/products/100	200	0	2020-06-28
DELETE	/api/products/100	204	21	2020-06-28
OPTIONS	/api/products/	200	8	2020-06-28
GET	/api/products/	200	52	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	29	2020-06-28
OPTIONS	/api/products/	200	2	2020-06-28
GET	/api/products/	200	22	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
POST	/api/products/	201	89	2020-06-28
GET	/api/products/	200	65	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	35	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
POST	/api/products/	201	46	2020-06-28
OPTIONS	/api/products/	200	2	2020-06-28
GET	/api/products/	200	21	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	25	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
POST	/api/products/	201	23	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	25	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	16	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
POST	/api/products/	201	20	2020-06-28
OPTIONS	/api/products/	200	0	2020-06-28
GET	/api/products/	200	12	2020-06-28
