OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	74	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
POST	/api/products/	400	86	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	15	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
POST	/api/products/	400	16	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	18	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
POST	/api/products/	400	16	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	23	2020-06-29
POST	/api/products/	400	22	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	10	2020-06-29
POST	/api/products/	400	23	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	401	19	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	401	10	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
POST	/api/products/	401	4	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	16	2020-06-29
GET	/api/products/	401	3	2020-06-29
OPTIONS	/api/products/104	200	0	2020-06-29
PUT	/api/products/104	401	4	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	21	2020-06-29
GET	/api/products/	200	32	2020-06-29
OPTIONS	/api/products/104	200	0	2020-06-29
PUT	/api/products/104	400	54	2020-06-29
OPTIONS	/api/products/104	200	0	2020-06-29
DELETE	/api/products/104	204	60	2020-06-29
OPTIONS	/api/products/103	200	0	2020-06-29
DELETE	/api/products/103	204	36	2020-06-29
OPTIONS	/api/products/102	200	0	2020-06-29
DELETE	/api/products/102	204	29	2020-06-29
OPTIONS	/api/products/101	200	0	2020-06-29
DELETE	/api/products/101	204	23	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	12	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	43	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	10	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	12	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	178	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	10	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	26	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	11	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
GET	/api/products/	401	9	2020-06-29
GET	/api/products/	200	76	2020-06-29
PATCH	/api/products/98/images	200	101	2020-06-29
OPTIONS	/api/products/	200	1	2020-06-29
GET	/api/products/	200	21	2020-06-29
OPTIONS	/api/products/98/images	200	1	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	19	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	35	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	51	2020-06-29
OPTIONS	/api/products/98/images	200	1	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	21	2020-06-29
OPTIONS	/api/products/98/images	200	0	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
POST	/api/products/	201	66	2020-06-29
GET	/api/products/	200	51	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
GET	/api/products/	200	29	2020-06-29
POST	/api/products/	201	36	2020-06-29
GET	/api/products/	200	10	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
POST	/api/products/	201	69	2020-06-29
GET	/api/products/	200	24	2020-06-29
OPTIONS	/api/products/	200	0	2020-06-29
POST	/api/products/	201	24	2020-06-29
GET	/api/products/	200	20	2020-06-29
